Unnamed: 0;geometry;label;date;tile_number;id;location_id;image_dir;chemin_directory;date_satellites_S1;nouveau_chemin;latitude_centroid;longitude_centroid;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;pressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;sunrise;sunriseEpoch;sunset;sunsetEpoch;moonphase;conditions;description;icon;stations;source;timezone;folder
2805;[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]];0;01/04/2019;-6;sen12floods_s1_labels_0250_2019_04_01;250;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0250_2019_04_01;'0250;20190401;['sen12flood\\0250\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\0250\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.522360808760983;48.7779123602948;25.3;14.8;22.5;25.3;14.8;22.5;13.1;56.3;;0.0;0.0;;;;57.6;44.8;197.6;1006.0;61.3;8.5;;;;07:04:36;1554086076;19:33:35;1554131015;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', '40831099999', '40691099999', '40780199999', 'OIAA'];obs;Asia/Tehran;250
2806;[[[25.800227, -24.634794], [25.799785, -24.681025], [25.850383, -24.681421], [25.850806, -24.635189], [25.800227, -24.634794]]];0;01/01/2019;-123;sen12floods_s1_labels_0133_2019_01_01;133;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0133_2019_01_01;'0133;20190101;['sen12flood\\0133\\S1A_IW_GRDH_1SDV_20190101T165515_20190101T165540_025286_02CC06_B114_corrected_VH.tif', 'sen12flood\\0133\\S1A_IW_GRDH_1SDV_20190101T165515_20190101T165540_025286_02CC06_B114_corrected_VV.tif'];-24.65810869818024;25.825300314094008;23.0;19.0;20.6;23.0;19.0;20.6;19.0;90.8;;0.0;0.0;;;;;20.5;93.3;1020.4;85.2;9.9;;;;05:31:02;1546313462;19:09:05;1546362545;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FBSK', '68240099999'];obs;Africa/Gaborone;133
2807;[[[30.033794, -1.947753], [30.033877, -1.994009], [30.079851, -1.993923], [30.079766, -1.947669], [30.033794, -1.947753]]];0;31/12/2018;25;sen12floods_s1_labels_0025_2018_12_31;25;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0025_2018_12_31;'0025;20181231;['sen12flood\\0025\\S1A_IW_GRDH_1SDV_20181231T162031_20181231T162056_025271_02CB79_D859_corrected_VH.tif', 'sen12flood\\0025\\S1A_IW_GRDH_1SDV_20181231T162031_20181231T162056_025271_02CB79_D859_corrected_VV.tif'];-1.9708386682986745;30.056821834961347;25.0;16.0;19.6;25.0;16.0;19.6;16.2;81.6;1.976;100.0;8.33;['rain'];;;;13.0;309.7;1020.6;60.3;9.8;;;;05:55:42;1546228542;18:09:41;1546272581;0.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;['HRYR', '64387099999', '64383099999'];obs;Africa/Kigali;25
2808;[[[30.932537, -17.931646], [30.931999, -17.977894], [30.980327, -17.978403], [30.980852, -17.932154], [30.932537, -17.931646]]];0;11/01/2019;53;sen12floods_s1_labels_0053_2019_01_11;53;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0053_2019_01_11;'0053;20190111;['sen12flood\\0053\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VH.tif', 'sen12flood\\0053\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VV.tif'];-17.95502528844008;30.956428813223365;26.1;18.1;21.8;26.1;18.1;21.8;18.3;81.7;;0.0;0.0;;;;;16.6;3.6;1017.4;90.0;11.3;;;;05:30:16;1547177416;18:37:30;1547224650;0.18;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67775099999'];obs;Africa/Harare;53
2809;[[[48.744284, 30.821979], [48.745362, 30.775815], [48.798829, 30.776734], [48.797776, 30.8229], [48.744284, 30.821979]]];0;14/04/2019;-18;sen12floods_s1_labels_0238_2019_04_14;238;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0238_2019_04_14;'0238;20190414;['sen12flood\\0238\\S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB_corrected_VH.tif', 'sen12flood\\0238\\S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB_corrected_VV.tif'];30.799358803603265;48.77156285992838;33.0;18.3;25.6;30.9;18.3;24.9;10.7;44.3;;0.0;0.0;;;;;23.7;306.5;1008.4;1.3;10.0;;;;06:49:02;1555208342;19:42:01;1555254721;0.32;Clear;Clear conditions throughout the day.;clear-day;['OIAM', 'OIAW', '40811099999', '40831099999', '40780199999', 'OIAA'];obs;Asia/Tehran;238
2810;[[[48.687468, 30.959523], [48.688579, 30.913361], [48.74212, 30.914307], [48.741034, 30.96047], [48.687468, 30.959523]]];0;12/04/2019;-25;sen12floods_s1_labels_0231_2019_04_12;231;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0231_2019_04_12;'0231;20190412;['sen12flood\\0231\\S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C_corrected_VH.tif', 'sen12flood\\0231\\S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C_corrected_VV.tif'];30.936917047716285;48.71480026118061;30.5;19.7;24.4;29.4;19.7;24.2;14.3;55.1;;0.0;0.0;;;;;28.1;45.4;1009.1;49.7;9.6;;;;06:51:26;1555035686;19:41:05;1555081865;0.25;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40831099999', '40780199999', 'OIAA'];obs;Asia/Tehran;231
2811;[[[32.622831, -19.855182], [32.622722, -19.901449], [32.671636, -19.901546], [32.671732, -19.855279], [32.622831, -19.855182]]];1;05/04/2019;-70;sen12floods_s1_labels_0186_2019_04_05;186;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0186_2019_04_05;'0186;20190405;['sen12flood\\0186\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\0186\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif'];-19.87836502483551;32.64723024545834;22.6;22.6;22.6;22.6;22.6;22.6;14.3;59.5;;0.0;0.0;;;;;3.1;338.0;;10.0;30.0;;;;05:57:15;1554436635;17:46:52;1554479212;0.0;Clear;Clear conditions throughout the day.;clear-day;['67983099999', '67299199999'];obs;Africa/Harare;186
2812;[[[30.933073, -17.885398], [30.932537, -17.931646], [30.980852, -17.932154], [30.981376, -17.885905], [30.933073, -17.885398]]];0;23/01/2019;47;sen12floods_s1_labels_0047_2019_01_23;47;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0047_2019_01_23;'0047;20190123;['sen12flood\\0047\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VH.tif', 'sen12flood\\0047\\S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7_corrected_VV.tif'];-17.908776708945464;30.956959565083384;24.1;19.1;22.1;24.1;19.1;22.1;16.7;71.8;;0.0;0.0;;;;;9.4;165.9;1017.7;90.3;14.4;;;;05:37:51;1548214671;18:37:48;1548261468;0.57;Overcast;Cloudy skies throughout the day.;cloudy;['67775099999', '67785099999', '67877099999'];obs;Africa/Harare;47
2813;[[[31.624694, -19.174719], [31.62431, -19.220977], [31.673007, -19.221336], [31.673378, -19.175077], [31.624694, -19.174719]]];1;24/03/2019;-78;sen12floods_s1_labels_0178_2019_03_24;178;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0178_2019_03_24;'0178;20190324;['sen12flood\\0178\\S1A_IW_GRDH_1SDV_20190324T032453_20190324T032522_026474_02F6FC_F6D4_corrected_VH.tif', 'sen12flood\\0178\\S1A_IW_GRDH_1SDV_20190324T032453_20190324T032522_026474_02F6FC_F6D4_corrected_VV.tif', 'sen12flood\\0178\\S1A_IW_GRDH_1SDV_20190324T032522_20190324T032556_026474_02F6FC_FBFA_corrected_VH.tif', 'sen12flood\\0178\\S1A_IW_GRDH_1SDV_20190324T032522_20190324T032556_026474_02F6FC_FBFA_corrected_VV.tif', 'sen12flood\\0178\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VH.tif', 'sen12flood\\0178\\S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55_corrected_VV.tif'];-19.19802828039104;31.64884732091009;18.2;18.2;18.2;18.2;18.2;18.2;15.2;82.7;;0.0;0.0;;;;;5.4;80.0;;10.0;30.0;;;;05:58:01;1553399881;18:01:14;1553443274;0.61;Clear;Clear conditions throughout the day.;clear-day;['67899099999'];obs;Africa/Harare;178
2814;[[[34.28994, -15.441015], [34.290227, -15.487292], [34.337949, -15.487009], [34.337651, -15.440732], [34.28994, -15.441015]]];1;13/03/2019;-119;sen12floods_s1_labels_0137_2019_03_13;137;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0137_2019_03_13;'0137;20190313;['sen12flood\\0137\\S1B_IW_GRDH_1SDV_20190313T031453_20190313T031528_015330_01CB35_C89E_corrected_VH.tif', 'sen12flood\\0137\\S1B_IW_GRDH_1SDV_20190313T031453_20190313T031528_015330_01CB35_C89E_corrected_VV.tif'];-15.464012888946316;34.313941761224434;26.0;21.0;23.8;26.0;21.0;23.8;18.0;70.2;;0.0;0.0;;;;;25.6;206.6;1018.4;47.7;12.5;;;;05:45:26;1552448726;17:58:56;1552492736;0.23;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67693099999', '67250099999', 'FWCL'];obs;Africa/Maputo;137
2815;[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]];0;05/02/2019;122;sen12floods_s1_labels_0122_2019_02_05;122;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2019_02_05;'0122;20190205;['sen12flood\\0122\\S1B_IW_GRDH_1SDV_20190205T031814_20190205T031839_014805_01BA00_B14B_corrected_VH.tif', 'sen12flood\\0122\\S1B_IW_GRDH_1SDV_20190205T031814_20190205T031839_014805_01BA00_B14B_corrected_VV.tif'];-25.840848508167827;32.63457649071746;32.0;22.8;26.5;34.9;22.8;27.3;21.1;73.7;35.0;100.0;4.17;['rain'];;;;22.3;156.1;1016.0;62.2;11.4;;;;05:27:33;1549337253;18:38:59;1549384739;0.02;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;['67341099999', 'FQMA'];obs;Africa/Maputo;122
2816;[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]];0;29/12/2018;124;sen12floods_s1_labels_0124_2018_12_29;124;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2018_12_29;'0124;20181229;['sen12flood\\0124\\S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6_corrected_VH.tif', 'sen12flood\\0124\\S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6_corrected_VV.tif'];-25.88708150757768;32.634434490719265;31.0;21.0;25.2;31.4;21.0;25.6;18.0;65.7;0.0;0.0;0.0;;;;;22.3;133.6;1019.3;58.5;11.7;;;;04:59:12;1546052352;18:43:34;1546101814;0.75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67341099999', 'FQMA'];obs;Africa/Maputo;124
2817;[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]];1;25/03/2019;-38;sen12floods_s1_labels_0218_2019_03_25;218;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0218_2019_03_25;'0218;20190325;['sen12flood\\0218\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VH.tif', 'sen12flood\\0218\\S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80_corrected_VV.tif', 'sen12flood\\0218\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VH.tif', 'sen12flood\\0218\\S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490_corrected_VV.tif'];-19.84929085367728;32.77307590877863;27.4;20.9;24.2;27.5;20.9;24.2;14.9;57.7;;0.0;0.0;;;;;3.6;80.0;;15.0;25.2;;;;05:53:50;1553486030;17:55:48;1553529348;0.64;Clear;Clear conditions throughout the day.;clear-day;['67897099999', '67983099999'];obs;Africa/Harare;218
2818;[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]];0;17/01/2019;124;sen12floods_s1_labels_0124_2019_01_17;124;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2019_01_17;'0124;20190117;['sen12flood\\0124\\S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF_corrected_VH.tif', 'sen12flood\\0124\\S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF_corrected_VV.tif'];-25.88708150757768;32.634434490719265;32.0;23.0;27.2;37.9;23.0;29.7;22.9;78.3;3.6;100.0;8.33;['rain'];;;;27.7;198.7;1010.1;56.6;10.8;;;;05:12:52;1547694772;18:45:44;1547743544;0.37;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;['67341099999', 'FQMA'];obs;Africa/Maputo;124
2819;[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]];0;17/12/2018;122;sen12floods_s1_labels_0122_2018_12_17;122;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2018_12_17;'0122;20181217;['sen12flood\\0122\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0122\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif'];-25.840848508167827;32.63457649071746;35.0;24.0;28.7;38.6;24.0;30.3;21.3;65.8;0.0;0.0;0.0;;;;;33.5;83.8;1014.1;46.9;12.4;;;;04:53:07;1545015187;18:37:57;1545064677;0.33;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;['67341099999', 'FQMA'];obs;Africa/Maputo;122
2820;[[[48.697379, 30.544055], [48.698468, 30.49789], [48.75178, 30.498821], [48.750717, 30.544987], [48.697379, 30.544055]]];0;01/04/2019;-7;sen12floods_s1_labels_0249_2019_04_01;249;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0249_2019_04_01;'0249;20190401;['sen12flood\\0249\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\0249\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.52144012760136;48.724586008777145;25.4;15.4;22.5;25.4;15.4;22.5;13.0;56.0;;0.0;0.0;;;;57.6;46.3;201.4;1006.1;61.3;8.4;;;;07:04:49;1554086089;19:33:48;1554131028;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', '40831099999', '40691099999', '40780199999', 'OIAA'];obs;Asia/Tehran;249
2821;[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]];0;07/03/2019;-40;sen12floods_s1_labels_0216_2019_03_07;216;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0216_2019_03_07;'0216;20190307;['sen12flood\\0216\\S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209_corrected_VH.tif', 'sen12flood\\0216\\S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209_corrected_VV.tif'];-19.803148604233936;32.919797498896365;24.1;18.6;21.3;24.1;18.6;21.3;18.4;83.9;;0.0;0.0;;;;;20.5;198.8;;88.0;25.6;;;;05:48:02;1551930482;18:10:30;1551975030;0.03;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67299199999'];obs;Africa/Harare;216
2822;[[[17.034965, -22.505195], [17.035642, -22.55142], [17.085407, -22.550782], [17.084713, -22.504559], [17.034965, -22.505195]]];0;03/01/2019;7;sen12floods_s1_labels_7_2019_01_03;7;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_7_2019_01_03;'7;20190103;['sen12flood\\7\\S1B_IW_GRDH_1SDV_20190103T172813_20190103T172838_014332_01AAAF_FF4C_corrected_VH.tif', 'sen12flood\\7\\S1B_IW_GRDH_1SDV_20190103T172813_20190103T172838_014332_01AAAF_FF4C_corrected_VV.tif'];-22.527990320181743;17.060181609697374;33.9;22.0;26.4;31.9;22.0;25.8;11.1;41.1;0.0;0.0;0.0;;;;40.7;24.8;8.9;1020.1;50.1;19.1;299.3;22.7;10.0;06:11:52;1546488712;19:40:15;1546537215;0.91;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['68002099999', 'FYWE', 'FYWW', '68110099999', 'FYWH', '68112099999', 'C9040'];obs;Africa/Windhoek;7
2823;[[[48.746053, 31.442841], [48.747157, 31.396681], [48.800973, 31.397615], [48.799895, 31.443777], [48.746053, 31.442841]]];0;25/02/2019;31;sen12floods_s1_labels_0287_2019_02_25;287;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0287_2019_02_25;'0287;20190225;['sen12flood\\0287\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VH.tif', 'sen12flood\\0287\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VV.tif'];31.420230363249257;48.77351960642884;23.7;13.9;18.3;23.7;13.9;18.3;7.3;50.5;;0.0;0.0;;;;;18.2;303.6;1017.3;23.1;10.0;;;;06:46:50;1551064610;18:09:39;1551105579;0.69;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAW', '40811099999', 'OIAI', '40812099999'];obs;Asia/Tehran;287
2824;[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]];0;08/04/2019;19;sen12floods_s1_labels_19_2019_04_08;19;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_19_2019_04_08;'19;20190408;['sen12flood\\19\\S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VH.tif', 'sen12flood\\19\\S1B_IW_GRDH_1SDV_20190408T024612_20190408T024629_015709_01D7A5_8C61_corrected_VV.tif'];30.47527430975181;48.72566085836938;32.4;19.6;26.5;30.7;19.6;25.9;12.8;46.8;;0.0;0.0;;;;;19.8;325.1;1008.7;23.8;9.9;;;;06:56:27;1554690387;19:38:08;1554736088;0.1;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', '40831099999', '40691099999', '40780199999', 'OIAA'];obs;Asia/Tehran;19
2825;[[[25.800668, -24.588563], [25.800227, -24.634794], [25.850806, -24.635189], [25.851229, -24.588957], [25.800668, -24.588563]]];0;20/12/2018;-126;sen12floods_s1_labels_0130_2018_12_20;130;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0130_2018_12_20;'0130;20181220;['sen12flood\\0130\\S1A_IW_GRDH_1SDV_20181220T165516_20181220T165540_025111_02C5B2_B4A2_corrected_VH.tif', 'sen12flood\\0130\\S1A_IW_GRDH_1SDV_20181220T165516_20181220T165540_025111_02C5B2_B4A2_corrected_VV.tif'];-24.61187712253512;25.825732565528515;39.0;25.0;32.3;35.7;25.0;30.4;1.7;16.9;;0.0;0.0;;;;37.1;27.7;190.3;1012.5;38.8;10.0;;;;05:24:22;1545276262;19:04:07;1545325447;0.42;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FBSK', '68240099999'];obs;Africa/Gaborone;130
2826;[[[48.682996, 31.144165], [48.684118, 31.098005], [48.737761, 31.098958], [48.736666, 31.14512], [48.682996, 31.144165]]];0;06/04/2019;-33;sen12floods_s1_labels_0223_2019_04_06;223;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0223_2019_04_06;'0223;20190406;['sen12flood\\0223\\S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A_corrected_VH.tif', 'sen12flood\\0223\\S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A_corrected_VV.tif'];31.12156394092033;48.71038535062043;32.7;19.9;26.0;31.2;19.9;25.5;12.1;44.9;;0.0;0.0;;;;42.5;21.7;128.3;1011.2;55.7;9.7;;;;06:58:28;1554517708;19:37:22;1554563242;0.03;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40780199999'];obs;Asia/Tehran;223
2827;[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]];1;07/03/2019;73;sen12floods_s1_labels_0329_2019_03_07;329;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0329_2019_03_07;'0329;20190307;['sen12flood\\0329\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif', 'sen12flood\\0329\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif'];-19.346414528296787;146.92440274905394;32.0;21.4;26.5;35.8;21.4;28.0;21.5;75.8;5.04;100.0;8.33;['rain'];;;;27.7;97.1;1010.7;33.4;10.0;;;;06:12:07;1551903127;18:34:32;1551947672;0.0;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;329
2828;[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]];1;11/02/2019;46;sen12floods_s1_labels_46_2019_02_11;46;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_46_2019_02_11;'46;20190211;['sen12flood\\46\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VH.tif', 'sen12flood\\46\\S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856_corrected_VV.tif'];-19.16114510865504;146.72971549638768;36.0;25.9;30.2;38.4;25.9;33.3;22.1;68.0;0.0;0.0;0.0;;;;;24.1;75.2;1005.4;22.5;10.0;;;;06:03:25;1549829005;18:50:57;1549875057;0.21;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['CBGR', 'YBTL', '94294099999', '95293099999'];obs;Australia/Brisbane;46
2829;[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]];0;20/03/2019;-26;sen12floods_s1_labels_0230_2019_03_20;230;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0230_2019_03_20;'0230;20190320;['sen12flood\\0230\\S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VH.tif', 'sen12flood\\0230\\S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514_corrected_VV.tif'];30.984016800172007;48.767280859672375;25.1;10.1;18.6;25.1;10.1;18.6;6.3;47.9;;0.0;0.0;;;;;14.4;331.3;1013.9;10.7;9.3;;;;06:19:22;1553050162;18:26:06;1553093766;0.48;Clear;Clear conditions throughout the day.;clear-day;['OIAM', 'OIAW', '40811099999', '40780199999'];obs;Asia/Tehran;230
2830;[[[-1.688206, 6.638513], [-1.688329, 6.592209], [-1.642025, 6.592086], [-1.641898, 6.638389], [-1.688206, 6.638513]]];0;15/01/2019;111;sen12floods_s1_labels_0111_2019_01_15;111;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0111_2019_01_15;'0111;20190115;['sen12flood\\0111\\S1A_IW_GRDH_1SDV_20190115T182632_20190115T182657_025492_02D36B_C58E_corrected_VH.tif', 'sen12flood\\0111\\S1A_IW_GRDH_1SDV_20190115T182632_20190115T182657_025492_02D36B_C58E_corrected_VV.tif'];6.61529958375778;-1.665114581547765;33.2;25.4;28.5;36.3;25.4;29.9;23.2;75.6;;0.0;0.0;;;;;9.4;234.1;1012.2;68.0;6.8;;;;06:22:40;1547533360;18:09:20;1547575760;0.31;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['65442099999'];obs;Africa/Accra;111
